62,2.78468e-07,1.18097e-07,5.23548e-08
63,2.83841e-07,1.1581e-07,5.3381e-08
64,2.86219e-07,1.17891e-07,5.20156e-08
65,2.92815e-07,1.18e-07,5.14308e-08
66,2.94894e-07,1.18242e-07,5.32273e-08
67,2.98179e-07,1.19269e-07,5.31791e-08
68,3.05206e-07,1.18853e-07,5.25882e-08
69,3.05783e-07,1.19826e-07,5.31014e-08
70,3.10157e-07,1.21843e-07,5.23286e-08
71,3.13338e-07,1.21366e-07,5.27324e-08
72,3.18694e-07,1.19236e-07,5.30278e-08
73,3.2137e-07,1.21014e-07,5.17671e-08
74,3.25946e-07,1.19041e-07,5.18919e-08
75,3.2972e-07,1.1844e-07,5.172e-08
76,3.33882e-07,1.20947e-07,5.28816e-08
77,3.41675e-07,1.20481e-07,5.16753e-08
78,3.41897e-07,1.21167e-07,5.17051e-08
79,3.46658e-07,1.19608e-07,5.16582e-08
80,3.50138e-07,1.185e-07,5.1675e-08
81,3.53765e-07,1.2316e-07,5.27901e-08
82,3.58e-07,1.21e-07,5.16829e-08
83,3.63337e-07,1.21928e-07,5.27711e-08
84,3.66976e-07,1.22905e-07,5.175e-08
85,3.722e-07,1.21141e-07,5.22e-08
86,3.73907e-07,1.22105e-07,5.11395e-08
87,3.78345e-07,1.22368e-07,5.13908e-08
88,3.8167e-07,1.22148e-07,5.07955e-08
89,3.86506e-07,1.20551e-07,5.14719e-08
90,3.89522e-07,1.20656e-07,5.20667e-08
91,3.93758e-07,1.25154e-07,5.18462e-08
92,4.01652e-07,1.21533e-07,5.21848e-08
93,4.02978e-07,1.21903e-07,5.18495e-08
94,4.10819e-07,1.23128e-07,5.32021e-08
95,4.11168e-07,1.25379e-07,5.18526e-08
96,4.14479e-07,1.25365e-07,5.1625e-08
97,4.18887e-07,1.23206e-07,5.21546e-08
98,4.22847e-07,1.22153e-07,5.15e-08
99,7.07182e-07,2.71283e-07,5.10606e-08
100,4.3404e-07,1.2359e-07,5.207e-08
101,4.37168e-07,1.26554e-07,5.33465e-08
102,4.38127e-07,1.24578e-07,5.21569e-08
103,4.44223e-07,1.23427e-07,5.24369e-08
104,4.69548e-07,1.24135e-07,5.18365e-08
105,4.50886e-07,1.24476e-07,5.16952e-08
106,4.54868e-07,1.23642e-07,5.13679e-08
107,4.58327e-07,1.24411e-07,5.21869e-08
108,4.62074e-07,1.23667e-07,5.19259e-08
109,4.67615e-07,1.26697e-07,5.10367e-08
110,4.75782e-07,1.282e-07,5.16182e-08
111,4.79477e-07,1.21865e-07,5.15225e-08
112,4.83143e-07,1.24116e-07,5.24107e-08
113,4.84327e-07,1.25655e-07,5.19204e-08
114,4.86754e-07,1.24895e-07,5.14123e-08
115,4.9153e-07,1.25122e-07,5.20783e-08
116,4.94448e-07,1.23612e-07,5.09052e-08
117,4.98145e-07,1.2559e-07,5.1547e-08
118,5.03864e-07,1.26051e-07,5.5839e-08
119,5.06647e-07,1.26126e-07,5.69412e-08
120,5.11275e-07,1.249e-07,5.21917e-08
121,5.14174e-07,1.26438e-07,5.14132e-08
122,5.20967e-07,1.28254e-07,5.1418e-08
123,5.27878e-07,1.29878e-07,5.22602e-08
124,8.67548e-07,1.26516e-07,5.42984e-08
125,5.37408e-07,1.36384e-07,6.488e-08
126,5.42651e-07,1.29238e-07,5.3381e-08
127,5.4485e-07,1.28047e-07,5.12598e-08
128,5.49383e-07,1.28352e-07,5.46172e-08
129,7.81302e-07,1.68116e-07,1.69682e-07
130,1.21993e-06,1.49908e-07,6.18615e-08
131,1.22625e-06,1.61298e-07,5.97252e-08
132,5.61417e-07,2.98697e-07,5.61591e-08
133,1.05414e-06,1.27571e-07,5.23459e-08
134,8.34724e-07,2.88657e-07,5.12985e-08
135,5.83719e-07,1.27556e-07,5.04444e-08
136,5.98544e-07,3.60081e-07,5.83015e-08
137,7.67234e-07,1.5508e-07,7.88467e-08
138,1.03217e-06,1.25486e-07,5.07174e-08
139,5.8846e-07,8.11223e-07,3.23986e-07
140,1.06633e-06,1.28886e-07,5.27214e-08
141,6.23454e-07,3.53255e-07,5.63475e-08
142,1.2207e-06,1.41486e-07,1.71627e-07
143,6.12846e-07,1.28538e-07,5.15105e-08
144,9.82132e-07,1.30972e-07,5.32431e-08
145,6.22869e-07,1.34483e-07,6.40966e-08
146,6.47808e-07,1.53199e-07,5.46986e-08
147,6.6351e-07,1.5366e-07,8.7381e-08
148,6.4073e-07,1.87135e-07,6.83041e-08
149,6.47295e-07,1.5347e-07,6.67315e-08
150,6.52947e-07,1.58193e-07,7.496e-08
151,9.43689e-07,4.50748e-07,1.95848e-07
152,6.58454e-07,1.55737e-07,7.05592e-08
153,1.1412e-06,1.75882e-07,6.74248e-08
154,1.02308e-06,1.58617e-07,7.41299e-08
155,1.11203e-06,1.32026e-07,5.13613e-08
156,8.88506e-07,1.29878e-07,5.41026e-08
157,8.93076e-07,1.28433e-07,5.09682e-08
158,7.15791e-07,1.34791e-07,5.67089e-08
159,6.88824e-07,1.29648e-07,5.11509e-08
160,6.74537e-07,1.309e-07,5.06125e-08
161,6.79447e-07,1.29112e-07,5.13043e-08
162,6.80821e-07,1.2821e-07,5.13951e-08
163,6.85718e-07,1.29877e-07,6.01288e-08
164,7.13854e-07,1.29262e-07,5.24817e-08
165,6.93782e-07,1.32303e-07,5.68e-08
166,6.89e-07,1.31512e-07,5.17952e-08
167,7.10982e-07,1.28359e-07,5.47964e-08
168,7.06e-07,1.30589e-07,5.1619e-08
169,7.09391e-07,1.29479e-07,5.19467e-08
170,7.15912e-07,1.33088e-07,5.38882e-08
171,7.18725e-07,1.3252e-07,5.14035e-08
172,7.22413e-07,1.29174e-07,5.08721e-08
173,7.28486e-07,1.30861e-07,5.54913e-08
174,7.49224e-07,1.29707e-07,5.10862e-08
175,7.3752e-07,1.39457e-07,5.35257e-08
176,7.42659e-07,1.35063e-07,5.25511e-08
177,7.50893e-07,1.32898e-07,5.36949e-08
178,7.57354e-07,1.30343e-07,5.23483e-08
179,7.55045e-07,1.31168e-07,5.06257e-08
180,7.54189e-07,1.31672e-07,5.47167e-08
181,7.75221e-07,1.31006e-07,5.09227e-08
182,7.68791e-07,1.31538e-07,5.43077e-08
183,7.71459e-07,1.31306e-07,5.4623e-08
184,7.7763e-07,1.32288e-07,6.56087e-08
185,7.75886e-07,1.32065e-07,5.60378e-08
186,1.09577e-06,1.4279e-07,1.29565e-07
187,7.82374e-07,1.40219e-07,5.48075e-08
188,7.86218e-07,1.31452e-07,5.16223e-08
189,8.11524e-07,1.35265e-07,5.62381e-08
190,7.93105e-07,1.29174e-07,4.98368e-08
191,7.97712e-07,1.30927e-07,5.1377e-08
192,8.09385e-07,1.33547e-07,5.175e-08
193,8.07358e-07,1.31492e-07,5.13834e-08
194,8.12381e-07,1.29247e-07,5.55928e-08
195,8.13251e-07,1.37241e-07,5.06769e-08
196,8.17857e-07,1.33704e-07,5.02092e-08
197,9.36766e-07,1.3265e-07,5.69188e-08
198,8.35732e-07,1.31586e-07,5.09091e-08
199,8.31136e-07,1.39819e-07,5.03015e-08
200,1.04605e-06,1.44345e-07,5.22e-08
201,8.40199e-07,1.31204e-07,5.35075e-08
202,8.43223e-07,1.37446e-07,5.23564e-08
203,8.48419e-07,1.4665e-07,5.42512e-08
204,8.51985e-07,1.4349e-07,5.53529e-08
205,1.31506e-06,2.30429e-07,1.394e-07
206,8.8617e-07,1.47612e-07,5.37573e-08
207,8.63082e-07,1.51594e-07,5.19517e-08
208,8.81077e-07,2.51168e-07,2.24034e-07
209,1.54996e-06,2.98842e-07,6.66794e-08
210,1.21182e-06,1.73386e-07,7.30048e-08
211,8.77275e-07,1.39341e-07,5.06303e-08
212,8.81231e-07,1.30873e-07,4.99292e-08
213,8.84793e-07,1.32826e-07,5.12723e-08
214,8.90327e-07,1.39874e-07,5.40888e-08
215,8.99335e-07,1.40321e-07,5.25721e-08
216,9.14269e-07,1.32329e-07,4.99491e-08
217,9.07429e-07,1.47714e-07,5.10415e-08
218,9.0583e-07,1.39945e-07,5.01606e-08
219,9.09443e-07,1.35575e-07,5.78858e-08
220,9.15827e-07,1.37691e-07,5.08136e-08
221,9.32208e-07,1.59796e-07,5.87104e-08
222,9.41617e-07,1.84446e-07,7.68784e-08
223,9.43291e-07,1.44126e-07,5.13812e-08
224,9.34759e-07,1.47594e-07,5.07857e-08
225,9.38698e-07,1.43467e-07,5.24844e-08
226,1.38865e-06,3.32075e-07,5.8177e-08
227,9.70806e-07,1.74546e-07,6.06388e-08
228,9.92145e-07,2.15684e-07,6.96623e-08
229,9.97131e-07,2.06681e-07,7.58297e-08
230,9.90196e-07,1.74617e-07,5.36957e-08
231,9.89996e-07,1.84074e-07,7.3e-08
232,9.93978e-07,1.81259e-07,7.64655e-08
233,1.25519e-06,1.33236e-07,5.11717e-08
234,9.7991e-07,1.33034e-07,5.1141e-08
235,1.19034e-06,2.14055e-07,5.38043e-08
236,1.00543e-06,1.32564e-07,5.12034e-08
237,9.81186e-07,1.4727e-07,5.57932e-08
238,9.96676e-07,1.36782e-07,5.00966e-08
239,9.88707e-07,1.32904e-07,5.00418e-08
240,9.97554e-07,1.39092e-07,5.01e-08
241,1.00046e-06,1.37697e-07,5.03527e-08
242,1.00634e-06,1.46793e-07,5.37025e-08
243,1.01954e-06,1.38045e-07,5.30453e-08
244,1.01088e-06,1.34201e-07,4.99754e-08
245,1.26229e-06,1.51359e-07,6.29918e-08
246,1.07123e-06,1.67634e-07,6.26504e-08
247,1.13393e-06,2.0764e-07,6.83968e-08
248,1.05344e-06,2.00274e-07,7.95323e-08
249,1.32204e-06,2.00928e-07,7.19679e-08
250,1.05911e-06,1.87588e-07,7.6328e-08
251,1.31928e-06,2.52641e-07,7.64263e-08
252,1.06082e-06,2.17052e-07,8.89603e-08
253,1.32937e-06,2.55996e-07,1.5766e-07
254,1.04972e-06,1.39236e-07,5.03425e-08
255,1.05471e-06,1.37702e-07,5.11608e-08
256,1.05771e-06,1.38762e-07,5.13203e-08
257,1.06224e-06,1.367e-07,5.10272e-08
258,1.08043e-06,1.37275e-07,5.07403e-08
259,1.08505e-06,1.35676e-07,5.08069e-08
260,1.08932e-06,1.35281e-07,5.105e-08
261,1.09144e-06,1.34031e-07,5.04981e-08
262,1.08257e-06,1.35626e-07,5.00878e-08
263,1.13371e-06,1.37475e-07,1.89719e-07
264,1.10379e-06,1.35545e-07,4.96553e-08
265,1.09514e-06,1.34943e-07,5.06e-08
266,1.09886e-06,1.33917e-07,5.06842e-08
267,1.10248e-06,1.36648e-07,5.18989e-08
268,1.10682e-06,1.36041e-07,5.08209e-08
269,1.11059e-06,1.35792e-07,5.18773e-08
270,1.11493e-06,1.35685e-07,5.0737e-08
271,1.1195e-06,1.34546e-07,5.01993e-08
272,1.12276e-06,1.34088e-07,5.00257e-08
273,1.1273e-06,1.37198e-07,5.09927e-08
274,1.13111e-06,1.35818e-07,5.15839e-08
275,1.14719e-06,1.40876e-07,5.16655e-08
276,1.14073e-06,1.3629e-07,5.00942e-08
277,1.14335e-06,1.35646e-07,5.04332e-08
278,1.14722e-06,1.36295e-07,5.09892e-08
279,1.16666e-06,1.37803e-07,5.09391e-08
280,1.15776e-06,1.42446e-07,4.93143e-08
281,1.15914e-06,1.36039e-07,5.10712e-08
282,1.19638e-06,1.4067e-07,5.14965e-08
283,1.17788e-06,1.45004e-07,5.74947e-08
284,1.17227e-06,1.39739e-07,5.17359e-08
285,1.17591e-06,1.40435e-07,5.12632e-08
286,1.20715e-06,1.41406e-07,5.34196e-08
287,1.18354e-06,1.42589e-07,5.0324e-08
288,1.18818e-06,1.36875e-07,5.16285e-08
289,1.19205e-06,1.36675e-07,5.1263e-08
290,1.19698e-06,1.37279e-07,5.05207e-08
291,1.20026e-06,1.38979e-07,5.16323e-08
292,1.20611e-06,1.37993e-07,5.16027e-08
293,1.20938e-06,1.38922e-07,5.16485e-08
294,1.22058e-06,1.3767e-07,5.1068e-08
295,1.21494e-06,1.37919e-07,5.10034e-08
296,1.21948e-06,1.37899e-07,5.15405e-08
297,1.22399e-06,1.38754e-07,5.11077e-08
298,1.22894e-06,1.37473e-07,5.06443e-08
299,1.23257e-06,1.41595e-07,5.52809e-08
300,1.25477e-06,1.42183e-07,5.42533e-08
301,1.25752e-06,1.44478e-07,5.22857e-08
302,1.24655e-06,1.38675e-07,5.39139e-08
303,1.25531e-06,1.45914e-07,5.26997e-08
304,1.26373e-06,1.44207e-07,5.18717e-08
305,1.25899e-06,1.39872e-07,5.02066e-08
306,1.26519e-06,1.43507e-07,5.26667e-08
307,1.30104e-06,1.53599e-07,5.71042e-08
308,1.4132e-06,1.4586e-07,5.29513e-08
309,1.30202e-06,1.40107e-07,5.19871e-08
310,1.30653e-06,1.40642e-07,5.26516e-08
311,1.32528e-06,1.6172e-07,5.10514e-08
312,1.30549e-06,1.38179e-07,5.26955e-08
313,1.29441e-06,1.3769e-07,5.34153e-08
314,1.33532e-06,1.46395e-07,5.41401e-08
315,1.35952e-06,1.50727e-07,5.52444e-08
316,1.34884e-06,1.40731e-07,5.25158e-08
317,1.33509e-06,1.45615e-07,5.11546e-08
318,1.36779e-06,1.4056e-07,5.04497e-08
319,1.8996e-06,1.55056e-07,5.25392e-08
320,1.35801e-06,2.23719e-07,1.0635e-07
321,2.06438e-06,3.00206e-07,1.02237e-07
322,1.36148e-06,1.39472e-07,5.23727e-08
323,1.33068e-06,1.42495e-07,5.06099e-08
324,1.33185e-06,1.40367e-07,5.08179e-08
325,1.35076e-06,1.76375e-07,5.96062e-08
326,1.50667e-06,2.30206e-07,7.7819e-08
327,1.62245e-06,2.81514e-07,1.76171e-07
328,1.4087e-06,2.22896e-07,8.00366e-08
329,1.35468e-06,1.41781e-07,5.08176e-08
330,1.35682e-06,1.38609e-07,5.06758e-08
331,1.37134e-06,1.401e-07,5.16284e-08
332,1.43637e-06,1.50446e-07,5.4494e-08
333,1.40084e-06,1.44538e-07,5.4958e-08
334,1.42488e-06,1.43862e-07,5.26976e-08
335,1.4093e-06,1.44809e-07,9.17522e-08
336,1.38193e-06,1.45732e-07,5.07113e-08
337,1.41772e-06,1.42804e-07,5.26202e-08
338,1.43181e-06,1.43047e-07,5.16893e-08
339,1.42995e-06,1.46968e-07,5.35192e-08
340,1.42998e-06,1.42782e-07,5.18353e-08
341,1.49907e-06,1.47648e-07,5.41437e-08
342,1.52522e-06,1.4338e-07,5.24357e-08
343,1.44334e-06,1.44679e-07,5.13732e-08
344,1.44633e-06,1.45151e-07,5.18837e-08
345,1.49647e-06,1.47959e-07,5.30986e-08
346,1.47398e-06,1.42457e-07,5.16012e-08
347,1.45883e-06,1.41873e-07,5.14553e-08
348,1.47974e-06,1.43486e-07,5.23793e-08
349,1.46921e-06,1.43461e-07,5.21003e-08
350,1.53754e-06,1.47943e-07,5.37229e-08
351,1.52877e-06,1.44749e-07,5.2037e-08
352,1.49567e-06,1.43864e-07,5.17273e-08
353,1.49124e-06,1.47853e-07,5.35524e-08
354,1.49027e-06,1.4565e-07,5.66667e-08
355,1.54747e-06,1.51454e-07,5.48479e-08
356,1.5603e-06,1.47671e-07,5.77388e-08
357,1.50621e-06,1.47773e-07,5.32493e-08
358,1.50643e-06,1.4669e-07,5.41844e-08
359,1.5204e-06,1.45387e-07,5.35655e-08
360,1.57176e-06,1.50381e-07,5.29306e-08
361,1.59076e-06,1.46698e-07,5.27701e-08
362,1.52047e-06,1.44807e-07,5.33425e-08
363,1.53567e-06,1.53912e-07,5.50992e-08
364,1.53133e-06,1.4486e-07,5.25824e-08
365,1.53392e-06,1.51279e-07,5.30164e-08
366,1.56444e-06,1.4523e-07,5.41475e-08
367,1.5796e-06,1.44937e-07,5.27956e-08
368,1.60334e-06,1.4728e-07,5.30109e-08
369,1.62298e-06,1.529e-07,5.54905e-08
370,1.57684e-06,1.52084e-07,5.4027e-08
371,1.71725e-06,1.55329e-07,5.26253e-08
372,1.52313e-06,1.4493e-07,5.10806e-08
373,1.52735e-06,1.41062e-07,5.11046e-08
374,1.6432e-06,1.42754e-07,5.24037e-08
375,1.53487e-06,1.39595e-07,5.21627e-08
376,1.54011e-06,1.44447e-07,5.25186e-08
377,1.56274e-06,1.43844e-07,5.23528e-08
378,1.77993e-06,1.45331e-07,5.24339e-08
379,1.56007e-06,1.4796e-07,5.26966e-08
380,1.55663e-06,1.43434e-07,5.20789e-08
381,1.57896e-06,1.41454e-07,5.13465e-08
382,1.56386e-06,1.44827e-07,5.17199e-08
383,1.56793e-06,1.42256e-07,5.13316e-08
384,1.57738e-06,1.47828e-07,5.27734e-08
385,2.15165e-06,3.48343e-07,5.61091e-08
386,1.61898e-06,2.74935e-07,6.77876e-08
387,1.68416e-06,2.51481e-07,9.31499e-08
388,1.58971e-06,1.55688e-07,5.27191e-08
389,1.59218e-06,1.43116e-07,5.36375e-08
390,1.6163e-06,1.48726e-07,5.10949e-08
391,1.60327e-06,1.45821e-07,5.19335e-08
392,1.6249e-06,1.44538e-07,5.11939e-08
393,1.60939e-06,1.57992e-07,5.35242e-08
394,1.62759e-06,1.44234e-07,5.13299e-08
395,1.63617e-06,1.46129e-07,5.2438e-08
396,1.62031e-06,1.42586e-07,5.18737e-08
397,1.92408e-06,1.43416e-07,5.11914e-08
398,1.64725e-06,1.56188e-07,5.21005e-08
399,1.63327e-06,1.42341e-07,4.98546e-08
400,1.63753e-06,1.42975e-07,5.156e-08
401,1.6418e-06,1.43499e-07,5.15262e-08
402,1.64597e-06,1.43888e-07,5.29005e-08
403,1.65114e-06,1.4506e-07,5.14069e-08
404,1.65975e-06,1.43153e-07,5.1505e-08
405,1.6571e-06,1.43862e-07,5.13185e-08
406,1.66421e-06,1.4198e-07,5.13966e-08
407,1.68731e-06,1.42919e-07,5.20098e-08
408,1.67014e-06,1.45858e-07,5.07132e-08
409,1.69253e-06,1.4623e-07,5.13521e-08
410,1.67589e-06,1.43041e-07,5.20488e-08
411,1.68815e-06,1.49119e-07,5.08613e-08
412,1.90213e-06,1.53485e-07,5.44709e-08
413,1.69923e-06,1.46983e-07,5.17143e-08
414,1.69378e-06,1.45343e-07,5.14227e-08
415,1.70995e-06,1.49472e-07,5.09229e-08
416,1.71244e-06,1.47264e-07,5.22115e-08
417,1.72652e-06,1.46722e-07,5.20839e-08
418,1.70937e-06,1.45211e-07,5.2366e-08
419,1.71454e-06,1.4484e-07,5.13842e-08
420,1.72128e-06,1.4124e-07,5.2569e-08
421,1.72184e-06,1.44131e-07,5.1791e-08
422,1.72457e-06,1.44419e-07,5.17725e-08
423,1.73806e-06,1.48307e-07,5.17825e-08
424,1.73302e-06,1.44203e-07,5.19929e-08
425,1.74794e-06,1.46094e-07,5.14118e-08
426,1.76323e-06,1.48265e-07,5.20986e-08
427,1.75216e-06,1.51068e-07,5.2733e-08
428,1.74978e-06,1.44979e-07,5.2493e-08
429,1.75585e-06,1.43667e-07,5.19371e-08
430,1.75996e-06,1.48067e-07,5.35023e-08
431,1.76451e-06,1.48796e-07,5.09606e-08
432,2.04098e-06,1.49211e-07,5.46782e-08
433,1.77078e-06,1.47266e-07,5.18337e-08
434,1.77339e-06,1.43756e-07,5.11682e-08
435,1.78148e-06,1.4709e-07,5.19011e-08
436,1.78232e-06,1.45516e-07,5.15023e-08
437,1.79539e-06,1.45659e-07,5.19474e-08
438,1.79045e-06,1.45795e-07,5.18219e-08
439,1.79522e-06,1.42308e-07,5.23508e-08
440,1.7979e-06,1.4328e-07,5.05227e-08
441,1.8042e-06,1.46628e-07,5.16599e-08
442,1.82572e-06,1.43731e-07,5.16244e-08
443,1.82078e-06,1.46594e-07,5.26095e-08
444,1.81674e-06,1.50727e-07,5.2295e-08
445,1.82033e-06,1.44903e-07,5.29888e-08
446,1.82527e-06,1.45738e-07,5.15314e-08
447,1.84932e-06,1.48049e-07,5.19217e-08
448,1.83467e-06,1.48029e-07,5.19375e-08
449,1.85724e-06,1.46528e-07,5.22294e-08
450,1.861e-06,1.48207e-07,5.32844e-08
451,1.85413e-06,1.44455e-07,5.2306e-08
452,1.84563e-06,1.44195e-07,5.19181e-08
453,1.85571e-06,1.46574e-07,5.18543e-08
454,1.85457e-06,1.50438e-07,5.19339e-08
455,1.90681e-06,1.47022e-07,5.2589e-08
456,1.86991e-06,1.49675e-07,5.18794e-08
457,2.03153e-06,1.46628e-07,5.25208e-08
458,1.90408e-06,1.48017e-07,5.35218e-08
459,1.89691e-06,1.46359e-07,5.08845e-08
460,1.8851e-06,1.44224e-07,5.20761e-08
461,1.88331e-06,1.44785e-07,5.13579e-08
462,1.88611e-06,1.46693e-07,5.20866e-08
463,1.90091e-06,1.47903e-07,5.19266e-08
464,1.9075e-06,1.46922e-07,5.19052e-08
465,1.92109e-06,1.44249e-07,5.19849e-08
466,1.90467e-06,1.44852e-07,5.27382e-08
467,1.9073e-06,1.43606e-07,5.33191e-08
468,1.91148e-06,1.47141e-07,5.2203e-08
469,1.91661e-06,1.47371e-07,5.10618e-08
470,1.91916e-06,1.47921e-07,5.18553e-08
471,1.9341e-06,1.45512e-07,5.22845e-08
472,1.92829e-06,1.4835e-07,5.1464e-08
473,1.94845e-06,1.49131e-07,5.22579e-08
474,1.9351e-06,1.46696e-07,5.20042e-08
475,1.94195e-06,1.46133e-07,5.11726e-08
476,1.96796e-06,1.45924e-07,5.19601e-08
477,1.96893e-06,1.49463e-07,5.34214e-08
478,1.99207e-06,1.46331e-07,5.24121e-08
479,1.95575e-06,1.45096e-07,5.23653e-08
480,1.97312e-06,1.50302e-07,5.1575e-08
481,1.96178e-06,1.48426e-07,5.18773e-08
482,1.97007e-06,1.471e-07,5.17158e-08
483,1.98158e-06,1.47333e-07,5.27826e-08
484,2.07568e-06,1.50244e-07,5.20455e-08
485,2.00183e-06,1.46008e-07,5.41485e-08
486,1.98492e-06,1.50582e-07,5.30638e-08
487,1.99036e-06,1.47218e-07,5.17002e-08
488,1.99569e-06,1.4977e-07,5.22684e-08
489,2.00068e-06,1.47569e-07,5.27035e-08
490,1.99907e-06,1.48424e-07,5.19837e-08
491,2.01177e-06,1.47405e-07,5.2613e-08
492,2.00782e-06,1.46526e-07,5.11423e-08
493,2.01303e-06,1.4742e-07,5.1785e-08
494,2.01527e-06,1.45113e-07,5.14777e-08
495,2.02714e-06,1.4638e-07,5.11879e-08
496,2.02376e-06,1.45468e-07,5.15242e-08
497,2.02801e-06,1.46233e-07,5.09698e-08
498,2.03466e-06,1.44558e-07,5.23554e-08
499,2.037e-06,2.76064e-07,5.27836e-08
500,2.06389e-06,1.44556e-07,5.1352e-08
501,2.09337e-06,1.47699e-07,5.17505e-08
502,2.05377e-06,1.4701e-07,5.2749e-08
503,2.06056e-06,1.456e-07,5.22445e-08
504,2.05736e-06,1.45236e-07,5.16865e-08
505,2.06201e-06,1.48923e-07,5.17921e-08
506,2.06824e-06,1.45391e-07,5.21838e-08
507,2.07085e-06,1.50961e-07,5.14458e-08
508,2.03931e-06,1.49915e-07,5.19094e-08
509,2.0775e-06,1.52422e-07,5.26444e-08
510,2.10786e-06,1.49308e-07,5.23647e-08
511,2.08799e-06,1.46693e-07,5.31526e-08
512,2.11271e-06,1.49273e-07,5.1707e-08
513,2.09331e-06,1.45444e-07,5.23684e-08
514,2.17996e-06,1.47196e-07,5.193e-08
515,2.15251e-06,1.44986e-07,5.22272e-08
516,2.12049e-06,1.4549e-07,5.34457e-08
517,2.11012e-06,1.45277e-07,5.24159e-08
518,2.11383e-06,1.45757e-07,5.10579e-08
519,2.12912e-06,1.43266e-07,5.11503e-08
520,2.08135e-06,1.44475e-07,5.11096e-08
521,2.07773e-06,1.46121e-07,5.22745e-08
522,2.08313e-06,2.97215e-07,5.20651e-08
523,2.0954e-06,1.43294e-07,5.29101e-08
524,2.09151e-06,1.45284e-07,5.1395e-08
525,2.09291e-06,1.4311e-07,5.12076e-08
526,2.09914e-06,1.48089e-07,5.07034e-08
527,2.10921e-06,1.43239e-07,5.1351e-08
528,2.31482e-06,1.45142e-07,5.12292e-08
529,2.24684e-06,1.47641e-07,5.26352e-08
530,2.11146e-06,1.45583e-07,5.14585e-08
531,2.19193e-06,1.48247e-07,5.14953e-08
532,2.17122e-06,1.45872e-07,5.13346e-08
533,2.18323e-06,1.43023e-07,5.06867e-08
534,2.27677e-06,1.50348e-07,5.19382e-08
535,2.20075e-06,1.48234e-07,5.17364e-08
536,2.18157e-06,1.43687e-07,5.11119e-08
537,2.1933e-06,1.47022e-07,5.2622e-08
538,2.2214e-06,1.4623e-07,5.13903e-08
539,2.1834e-06,1.48694e-07,5.31725e-08
540,2.21402e-06,1.47617e-07,5.22389e-08
541,2.27262e-06,1.55778e-07,5.38133e-08
